"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS10a","SBS10b","SBS10c","SBS10d","SBS11","SBS12","SBS13","SBS14","SBS15","SBS16","SBS17a","SBS17b","SBS18","SBS19","SBS20","SBS21","SBS22","SBS23","SBS24","SBS25","SBS26","SBS27","SBS28","SBS29","SBS30","SBS31","SBS32","SBS33","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS42","SBS43","SBS44","SBS45","SBS46","SBS47","SBS48","SBS49","SBS50","SBS51","SBS52","SBS53","SBS54","SBS55","SBS56","SBS57","SBS58","SBS59","SBS60","SBS84","SBS85","SBS86","SBS87","SBS88","SBS89","SBS90","SBS91","SBS92","SBS93","SBS94","SBS95"
"GEL-2451046-11",2100.47230355211,0,0,0,380.266024754417,0,0,0,100.689536217591,0,346.456532867171,0,0,156.719666333969,593.228361757687,0,0,0,85.3536690538426,0,0,0,0,76.6571625746441,574.464079910824,0,0,0,0,0,0,315.327667461881,0,0,0,0,0,0,148.860278801979,0,0,0,0,0,0,0,4211.3924760854,214.46125018042,0,0,99.6858523658287,0,0,0,0,0,159.11056497233,0,0,0,0,0,0,238.21176611796,21.2892395462232,0,0,0,786.15074938464,32.1633260684876,0,0,176.141128214944,94.348805626873,0,0,945.756187538676,0,0
"GEL-2451108-11",87.1943814730737,0,72.8949748923969,0,442.832325525064,0,66.9090818672855,0,52.493975960691,0,81.6677155162612,0,0,0,0,0,0,70.2561774466479,38.362642439637,0,0,29.6573712127363,0,0,0,0,0,25.7147245539945,4.36901590690628,0,0,130.329892763856,0,0,0,0,0,0,0,0,7.17256938260397,0,0,0,0,0,247.257724227519,0,71.0853115628102,0,0,0,0,0,0,0,0.808951521057081,34.0399953040549,0,0,0,0,0,0,82.3604190760433,0,0.360914798715845,0,59.4341262753658,27.7259309134233,36.4467517687284,32.637935759681,34.143890078092,0,0,89.2507186653239,34.6833068047683,0,0
"GEL-2451134-11",143.38969550961,38.3188860184163,522.599875913132,0,523.464832745821,0,51.1469232469064,0,0,30.773768412982,401.712093892056,0,0.722751997126594,0,56.4908764443554,0,0,190.95723511844,103.247057961574,2.33835152496748,13.2324249112245,0,0,0,0,27.7508184385825,0,55.6884892174332,0,0,0,0,0,0,0,0,0,0,14.7385813688909,11.6801919990392,22.227938377543,0,0,0,0,84.4484335945032,661.625275690535,41.8653180090048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9976053684751,0,158.168539142775,0,0,0,3.13337748860869,0,0,0,0,17.3972766947345,0,5.01676955196778,0,0,0
"GEL-2451138-12",76.7258244085375,0,0,0,300.155667762021,5.26293014983235,0,0,0,0,0,0,0,0,144.613503445785,0,0,0,0,0,45.843786755039,0,0,0,112.943595088628,0,0,34.9170520213356,0,0,0,0,0,0,0,0,0,0,48.6332711029582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6298689173153,0,0,0,17.9371021449963,0,0,0,0,0,0,77.1135956520462,0,0,0
"GEL-2451248-11",493.150454807383,371.60324838733,0,0,1155.45887840802,91.0634398388819,0,0,0,6.65245675634521,0,0,0,88.3515420430465,0,0,0,0,250.53686335494,0,0,0,0,0,0,23.441081873188,0,8.19160307029999,0,0,0,0,0,0,0,0,98.6589894986622,0,0,12.3144915518381,24.8329707799257,0,0,0,0,0,195.288816683104,36.5618011530332,0,0,0,0,31.7625619051074,36.41005087687,0,0,5.15180681200628,0,0,0,0,0,0,2.04690988151452,41.5099167517138,0,0,0,47.5926359767278,0,30.176425717035,0,0,2.93097523808092,0,0,0,41.8637209144041,0
"GEL-2451306-11",0,5968.39886846112,0,0,0,0,5850.77363160361,0,0,42598.7936205636,0,37395.7625907504,584454.431905002,164775.832335254,0,0,6398.83167684339,8393.86073294153,0,67338.2619891955,14663.4497857531,18259.3343042224,0,29704.0392031837,0,0,0,51607.2514394231,1620.67776695488,0,0,0,0,0,555196.724928719,0,0,0,0,8108.80608493995,0,0,0,70222.8984136803,0,0,0,0,0,750.257485982048,0,0,0,0,0,0,6860.05000291826,0,0,0,73.6712877517433,0,0,22105.1532950908,5371.23900224151,0,0,5371.37041361415,29301.0339703492,0,0,10038.429913366,0,0,0,0,0,0,0
"GEL-2451375-11",656.143386904401,102.322904029932,0,0,702.516328978961,0,64.9793444470608,0.307437158275025,0,38.1086111331006,120.099800708557,0,0,2.94732437970198,0,0,28.8309326076518,0,22.252027523683,0,173.965177549113,34.2252884841306,0,0,31.5104597328293,0,0,0,16.0189499239415,0,55.4152575700366,0,0,0,0,0,0,0,41.4810699566578,46.4273801554948,22.8586209188087,0,55.7948702782246,0,0,0,682.938879477525,0,0,0,0,0,0,0,0,0,116.663657844408,0,0,0,0,0,0,0,106.389537012916,0,0,0,58.8294798813964,0,0,0.301766614596691,0,9.00084392060533,1.16550293826489,204.949854249261,0,0,0
"GEL-2451386-11",344.547924068139,0,0,0,410.110789302683,0,6.24791359174615,0,0,0.852055695715146,0,0,7.67112526687366,0,0,1.62508175686658,0,4.15957088220123,0,0,0,0,0,0,0,0,0,20.8461752146583,0,0,0,2.16245060586563,0,0,0,0,0,0,11.5408166512725,0,0,0,0,20.7026413994488,0,0,494.10210722898,0,33.5681868834574,0,42.2900323858196,0,0,0,0,0,78.2589131242628,0,0,0,0,0,0,0,0.38915562011432,0,0,1.29903581364733,163.70613540743,0,0,0,0,0,0,224.01853815521,5.61837175834282,0,0
"GEL-2451397-11",1638.49158212656,87.2024296674125,0,0,689.837573164453,0,29.0310952175502,0,0,27.9073021973006,582.693109040161,87.0672747348483,0,100.186518964473,376.581218164118,0,0,0,190.182956395323,0,0,0,0,0,231.608017301916,0,0,177.440076055298,0,0,0,307.063165472033,0,0,0,0,0,0,36.1749718840914,0,104.761647915047,0,0,0,0,0,3288.03921825758,112.842777953215,0,0,0,0,0,0,0,0,98.493209258892,0,0,0,0,0,0,0,135.199541872543,1.31859248385198,0,215.116366710323,144.746605690751,119.77764875176,0,110.27722935855,117.426232237511,224.687940120184,0,0,957.778260286276,0,0
"GEL-2451461-11",150.53716510478,51.462233160077,0,0,563.632177025355,3.61659365215347,0,0,0,27.8120883545159,10.9316278408089,0,0,17.9356305487864,16.459973347143,0,0,0,16.1631572668417,0,0,6.56070355811709,0,0,0,31.2254116752864,0,0,0,0,0,15.5435327474558,0,0,0,0,20.590629026894,0,21.6618757119777,0,1.63836892602775,0,15.5047054937551,0,0,0,308.018442168957,0,33.7065245988305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0482560008308,0,0,0,80.8381564204962,10.2374691074218,0,0,0,0,0,287.5081150109,0,0,0
"GEL-2451495-11",339.255691460616,6887.22842848176,0,0,0,126.428827979467,128.965531558532,0,0,0,0,0,0,274.830730158181,0,0,0,0,3926.76691258902,0,168.602108782849,0,0,0,3.26269667043882,92.2996967538048,0,0,0,0,0,0,0,0,0,0,217.603082040224,0,0,0,0,0,0,0,0,0,1357.31741777643,0,0,0,0,0,0,0,0,0,0,0,33.3539691584992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.893570870904,0,0,0
"GEL-2451640-11",474.608761648012,47.2172512551034,0,0,0,0,44.3857844464304,57.9865152109266,0,35.0967002158425,837.259089951701,0,0,0,0,0,0,102.998412796689,126.660343596126,10.0744667193436,99.381417446731,18.2694278241191,0,0,256.113574802137,65.4522367271621,0,4.28939981335798,12.202488652628,0,0,0,0,0,0,5.64116378746523,13.592846682498,47.6848297604502,168.730538571149,0,0,0,82.99127006418,39.3336048728854,0,369.523903323828,834.049649613198,0,0,0,188.483664448993,0,69.3286515986529,0,0,0,59.3439516162757,0,0,0,46.3820219869026,10.0055654685548,2.6464797581831,0,53.7976109808564,7.56545829577665,0,0,0,0,204.020079052632,169.281475459361,0,20.9131933300298,0,0,85.619288663974,0,0
"GEL-2451645-11",29.5365827788066,19.1401579033391,0,0,874.655143617979,0,0,0,0,0.209226208037657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86764895472731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242.23863523866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82398839283473,9.94227972657445,0,0,0,0,0,0,0,0,0,0,196.342925336424,50.8304539546278,0,0
"GEL-2451665-11",710.509034808164,2197.60868803844,0,0,678.175516315604,0,114.780029988146,0,0,0,0,0,0,80.1009158880076,298.554418821601,0,0,0,2578.89040195614,0,187.444911710028,0,0,0,0,0,0,0,0,0,0,307.82902000668,0,0,0,0,0,0,113.341324547387,0,0,0,0,0,0,0,3401.20491562884,0,0,0,0,0,0,31.7347800700087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.9082612061728,0,0,0,0,0,0,0,0,0,0
"GEL-2451840-11",255.436319411124,0,0,0,0,0,37.9517314228839,0,0,0,250.922943826902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.856160977104,0,0,0,0,3.43120492437421,0,0,0,14.9081196039406,0,0,0,0,0,4475.58172280875,0,14.2052770061488,0,40.0047918487909,0,0,51.6207965763097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6683023146688,0,395.055950593676,7.00823013542839,194.121422785882,0
"GEL-2451863-11",524.692055104961,123.780262629928,0,0,0,0,4.93893451532525,0,0,0.771234965341765,0,0,0,30.7502947456151,0,37.2388059172937,0,406.370222993476,265.794109082391,62.8907653793861,0,273.34965820394,0,0,103.719049274255,219.18914834127,20.7800713771437,0,75.2520535350591,0,0,0,0,0,0,48.2000984812387,41.6270534694298,0,197.207370802302,35.740824110356,93.5106079235893,0,0,78.1301209451051,0,378.977788373463,1073.96954794711,17.4910128438806,0,0,106.454169688603,0,24.2222623058141,21.3791242448834,0,2.44736771916523,178.464394058039,0,8.56076345757166,0,0,0,0,0,39.1577987683142,0,0,0,148.108486730157,56.6768792385201,152.058752204787,0,16.2893323363002,46.2005014853173,13.0572379817064,0,205.994022982443,0,0
"GEL-2451868-11",619.292868637552,61.5095190046262,0,0,849.213176133135,0,0,58.0168270029798,14.5931772993778,24.1201995352109,0,0,0,0,0,0,0,333.008479833231,17.6210854389589,0,409.388818689162,0,0,0,0,57.7033646355398,0,0,0,250.886802338047,0,0,0,0,0,0,145.103895096787,367.159521643162,183.159610404917,18.1055690891989,0,0,0,0,0,0,0,0,0,0,0,0,1.20788531975886,0,0,0,19.3459359391725,0,0,0,17.725635310657,0,0,0,270.001767648421,0,0,12.2786185158285,20.8979828224432,29.7522412244822,0,97.2199741638963,0,0,0,104.366322775363,0,0,0
"GEL-2451958-11",261.677691489647,0,0,0,0,0,4.8681484189065,0,0,45.0073521576416,621.83329873651,0,0,0,0,0,0,0,0.397122009991395,0,0,0,0,0,0,0,0,55.1307354006678,27.5279224407152,0,0,166.783503045708,0,0,0,0,19.9681588746681,0,80.9081599884791,0,0,0,0,0,0,0,5151.91894752299,0,0,0,88.3981475798459,0,0,0,1.21703466626973,0,77.3163426585239,146.706500842358,0,0,0,0,0,0,0,0,0,13.7671412810015,0,0,0,0,137.96463291952,47.7747315814308,0,434.165239678119,0,0,0
"GEL-2451990-11",97.3436553811567,0,0,0,609.243459362554,34.1913677821057,0,0,110.751147792615,0,185.236739658162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.556150758761,0,0,0,0,0,7.4240609750516,0,0,85.0899388755001,0,4.62969543543586,0,0,0,0,0,361.742813786676,0,0,0,27.4566718810734,0,0,32.2713758550479,0,0,0,0,0,0.105904454718926,0,0,0,144.251063321249,39.9404003810456,0,0,24.3539101745904,11.9298539225759,0,0.214809234816906,7.86467727419404,53.4962142790739,14.9154097024459,0,0,0,0,0
"GEL-2452703-11",374.196469165942,0,0,28611.0285142386,0,0,0,0,0,0,425.43533195013,0,0,0,0,0,0,0,150.325515973554,645.833032986108,0,0,0,119.292675290737,2781.47582141978,0,0,0,0,0,0,0,0,0,0,2407.93033567395,0,0,0,0,0,0,312.189834409278,0,0,0,14281.0705410126,0,0,0,0,0,0,0,0,0,1454.70378463504,468.396526399232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.12375608649,0,0,1974.6571248446,0,0,0
"GEL-2452851-11",207.289802472152,152.333363182637,185.017411455962,0,0,0,56.0390814464537,0,8.88383890733192,0,1434.84019600066,0,10.7367329566643,0,0,0,0,321.521315523168,205.897805455841,27.6507020062289,25.8883597458696,0,30.6025092184389,535.615742995319,527.466142049721,94.8002015989658,0,12.539556132797,34.903579122188,0,0,0,0,0,0,0,45.5322810502748,0,130.158696343296,19.841421670106,0,0,0,60.9590575502236,0,756.85878991954,121.24738181467,244.280308772336,0,0,222.053871384955,0,562.664272730742,0,0,0,96.2268000474814,0,0,0,0,0,0,100.330266021594,58.3768099202542,25.5782076558437,0,53.5349869857714,0,0,0,0,245.498411281263,80.7809845396008,0,0,89.2956640415068,0,0
"GEL-2452924-11",9949.67221088496,0,0,0,4787.32059493742,0,0,0,1813.53825358293,0,0,0,0,0,2041.77547944603,0,0,0,0,207.072042530807,1748.13897315004,0,0,555.990047079748,4023.75470969295,0,3820.80265293376,587.671885709222,0,0,0,0,4707.26662508714,0,465.634972543236,0,1677.50378332337,582.088580019452,0,0,234.156212542325,0,0,0,139.258095446338,0,0,2455.83849579879,0,0,18768.3747117176,0,992.87222256911,0,0,0,0,0,0,0,0,0,0,2566.75556482794,2897.30350578617,0,0,0,0,0,0,0,0,141.326220026917,0,0,0,0,0
"GEL-2452932-11",299.935624278171,99.0432536614967,257.001129700632,0,314.240034252159,0,21.6998240352739,0,0,19.370037615921,0,0,0,0,92.6821708428607,0,0,0,92.1590416809916,15.3486504242681,0,0,0,0,49.8305530809019,26.4944150886238,0,0,0,0,0,136.112925534053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.14598932824,0,0,0,0,0,43.5560296864052,0,0,0,36.9022936231103,0,0,0,0,0,0,0,33.658721886258,0.528346312998388,0,0,40.6342954057149,3.75748350696941,0,0,0,12.4759164363108,0,67.8764365320675,0,0,0
"GEL-2452976-11",270.22204022369,2.4287907456422,0,0,557.21469425136,0,2.55714567423102,0,0,0,239.510887794623,0,0,8.19196938475723,74.8007669644833,0,0,0,0,13.8208300085438,64.5015252632091,14.6162599846054,0,0,0,0,0,2.04968021878085,0,0,0,0,0,0,0,0,0,0,114.2494384766,0,15.84867566765,0,0,0,0,0,417.1063008042,63.5245524767588,0,0,0,0,129.843071468273,0,0,0,66.7296499325628,6.39953460698215,0,0,0,0,0,4.44679956937119,0,0,0,0,91.2238638396175,0,11.8935754462088,0,0,0,0,49.0132231324669,0,0,0
"GEL-2453089-11",73.0334508207797,2051.64303407074,0,9926.334483338,0,0,22.1588564675172,0,0,0,1530.78385147787,0,0,0,0,0,0,0,2060.53468650569,0,152.551513092611,124.353887285031,0,0,2130.62802343505,0,0,343.978640041432,74.220702891759,0,0,841.643728027858,182.310901238519,202.377690541634,0,534.084596436396,0,0,0,181.845320467983,3.51585852646273,0,0,0,0,2870.06378901766,5093.06883027962,0,0,0,452.113488559948,0,0,0,0,0,562.067173092369,911.935513046091,0,0,292.024419660082,0,0,0,0,0,0,0,0,0,0,0,418.579316122452,352.338593211277,0,6453.33372751554,943.039847035792,0,0
"GEL-2453096-11",842.030940095546,6.94725595977289,0,0,361.155939481168,0,0,0,0,0,19.7619413066669,0,0,3.86583778330633,0,0,0,516.911111017569,14.6668217120763,0,82.5781512935367,130.81853067104,0,6.59807709462408,0,125.381215480188,0,0,0,632.603557939087,0,0,0,0,0,0,52.5716201077552,49.5600811964798,35.5234543826667,29.2082615824894,0,0,0,0,5.02289772418384,0,486.86070433932,0,274.948916588949,0,0,0,134.509244048267,0,0,0,98.7305714073323,0,0,3.84005193705585,51.6754760492869,0,0,23.4981440070766,3.9288450787651,6.5191134598973,0,0,208.429267751439,32.9880549792309,0,110.451709417819,213.401053348522,0,0,0,0,0,0
"GEL-2453117-11",2964.83412549105,1030.20170270934,0,0,899.79035655374,940.533217324833,282.564342295403,0,0.816894606364158,145.40999115672,1496.30537361914,0,0,24.5466137046748,394.568771858628,0,0,0,678.856847691243,0,38.8619848211503,0,589.737345889407,1707.03663950484,100.832323935763,0,0,75.6285115607971,0,0,0,267.265410345193,0,0,20.4410561304919,112.957027316952,1.10927027210084,0,0,0,0,0,0,0,0,0,4374.64619966656,1074.30391713957,0,0,0,0,86.1225438442357,0,0,0,31.472375154791,0,0,0,0,0,0,584.26667064862,0,0,0,0,57.7544500547057,0,0,1660.20513414026,0,0,0,0,0,0,0
"GEL-2453153-11",221.07021163971,2966.03646193269,916.777870006481,19.1263280185481,0,0,0,0,0,16.2770755896041,512.142939079658,99.9859841616365,0,0,0,0,0,0,3000.91362682408,0,0,0,0,106.32406410329,0,20.4661882588462,30.8379414982723,24.1680909249226,140.651440558167,0,0,0,0,0,42.7423166682185,168.303444977019,300.374573556128,0,0,6.4614847251175,52.5895936389081,0,0,0,0,269.542910072497,0,0,0,0,36.6239421674482,0,58.2885353442282,0,0,0,0,0,0,0,19.1598002178882,0,0,0,0,0,0,0,0,0,0,63.5785169516489,13.1656789083111,0,0,986.34036034907,0,0,0
"GEL-2453205-11",462.927812244992,195.766809311277,0,0,669.024675319712,0,77.0038255738582,0,0,98.7315086424774,239.341591751599,0,0,0,605.609055498552,0,0,0,212.326194771058,19.0625828754334,0,0,478.499747592308,962.387933368101,531.716057876162,9.45860220445499,0,0,0,0,0,106.318015565267,0,0,0,0,0,0,56.2569893441783,0,6.05321042719826,0,0,0,0,0,1547.63092420907,0,0,0,0,0,0,0,0,0,6.83045423611164,0,0,0,0,0,0,0,267.994722204321,0,0,43.5656787215833,280.018046294572,0,0,0,0,89.4847359371326,0,404.545236222468,261.083064042219,0,0
"GEL-2453316-11",483.039512919342,0,0,270.0010390434,726.803353802391,289.022630363676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3375969701793,0,0,0,169.258520764356,0,507.01504445047,0,0,0,0,117.184512979347,0,0,0,0,0,0,0,0,0,4105.83028671659,0,0,0,0,0,0,0,0,0,217.872371000831,89.3439787816645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8932998556256,0,0,76.0787048425568,0,38.996759209946,246.714196864948
"GEL-2453324-11",531.372093869466,0,0,0,545.268492528995,0,17.2437002820005,13.6507040635152,3.1177523548147,38.2588480939051,121.134475342551,0,0,24.8737694806294,66.6041866817118,0,0,0,0,7.72022645724529,0,0,0,0,191.199127432893,0,5.32193898679374,0,0,0,0,23.8791992716172,0,0,0,0,28.4227821961355,0,33.5586683598809,10.2749997551335,4.73346104731034,0,0,0,0,0,554.745772730554,0,12.9636500847141,0,0,0,0,17.9611925993585,0,0,24.510556614262,39.9409365725974,0,0,1.7288032589098,0,0,0.608850309165495,0,0,0,103.432318744184,34.4004432534385,0,0,0,0,13.2248794182046,0,102.492947262664,0,0,0
"GEL-2453339-11",397.052151790574,0,0,0,527.094877314183,0,20.2119674771983,0,0,0,93.6772545789323,0,0,0,0,0,3.25540774414456,0,0,0,0,0,0,0,27.9398778832726,0,0,0,0,0,0,0,0,0,0,0,41.0511880992802,0,33.7917418599785,0,50.8470183467237,0,50.095187030165,0,0,0,912.67102931268,0,0,0,6.93783720837494,0,0,0,0,0,95.587462100944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.150384902968,0,55.3014900612888,0.097763447496739
"GEL-2453393-11",751.762860562858,232.452385905556,441.345661574575,0,2194.03171173559,0,23.1426949328168,0,0,0,5154.89793856536,0,143.878143252504,0,0,0,0,0,526.958211049654,55.5894238815463,0,20.0378147532346,0,48.3605464507622,0,152.48531298201,0,0,0,0,0,123.938736399425,0,31.0880594964515,0,0,27.0535098691778,0,589.941310622314,0,146.525920613076,0,0,886.806569295166,0,2541.60375324425,3905.67252901339,0,0,0,433.768622768027,0,264.904740704956,0,0,0,365.204054412944,0,0,0,0,0,0,0,436.24129314729,45.9332077722223,0,31.2342458787136,0,202.470680904918,0,137.035345554647,889.727404306286,210.13674570238,0,0,418.639821928574,0,0
"GEL-2453433-11",105.474171671866,34.2013455306827,0,0,301.288559253256,0,20.7113048857961,0,0,0,0,0,0,0,0,0,0,0,4.72508357155924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67763706035411,0,10.9928443722664,0,0,0,0,0,0,0,242.407811232022,0,0.417158478163665,0,0,0,0,28.8715962692975,0,0,2.28204795480004,0,0,0,0,0,0,0,22.5447521333434,0,0,0,0,0,0,0,0,0,0,41.6662014151417,0,5.94654887632978,0
"GEL-2453543-11",231.722814419058,5808.84612360828,0,0,39.4540567047543,83.3645602181969,0,0,0,0,0,0,33.7408792127996,55.4955201053484,173.285507547751,0,0,0,6579.31163191925,0,8.72041978122503,0,0,0,0,132.087926823128,0,0,0,0,0,639.801369595802,0,0,0,0,17.5235339041684,0,0,0,0,0,0,0,0,0,1993.40352094552,202.777792936016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.702469039894,0,0,0,109.10985043869,381.493926877544,41.7169883316176,0,0,0,0,281.762757759088,0,0,0
"GEL-2453665-11",541.562246657918,1398.66804298791,0,0,1295.23280466065,105.146667133648,0,63.6473171676827,0,11.5085262899229,0,0,60.0978300736263,84.0896801877354,0,0,0,17.2217427399206,2061.25055180991,0,0,0,32.0972297395519,59.1384371035553,1241.03436586047,272.842231106066,111.108166092023,167.821892545224,52.6714310140936,0,0,190.222145313473,0,0,0,101.658326557334,133.185893789771,34.3569132033457,35.3169821904063,0,84.9908357619072,0,0,196.972056507754,0,318.955612868941,0,441.529006471459,0,0,0,0,16.4099881283401,3.30373659058123,0,0,251.687002804386,0,0,22.8578111129246,0,0,0,0,253.620580001541,0.507854720743926,0,43.300896321145,47.0491827791981,57.584313833931,24.4045781340712,29.2514536618519,0,52.6037444493887,0,0,0,0,0
"GEL-2453780-11",382.799676569944,300.861747083887,0,35436.9891681263,0,0,0,0,0,0,2376.64936935927,0,0,0,0,0,0,0,484.144857152772,783.030190374618,324.83425360597,0,0,0,5135.75032238329,0,0,198.265675338942,0,0,0,0,0,199.992984385625,0,2989.14409405278,0,0,0,35.941351794711,29.551631201278,0,213.062082500855,0,0,3461.31621941296,10133.5296378152,0,0,0,0,0,0,0,0,0,1773.53701742811,941.277683868622,0,0,392.890327534944,0,0,0,0,0,0,0,0,24.133040611507,0,0,1294.52260598107,131.090141690795,0,5708.31725736588,0,0,0
"GEL-2453802-11",115.194764517905,38.5756179296239,79.4735296802085,0,222.961739400939,0,21.4736803956123,0,27.9985777684469,1.42980504755088,375.852621651856,0,0,0,0,0,0,0,53.0955643814778,0,4.12912284151043,0,0.278153871800773,0,0,14.0348364945827,0,0,0,0,0,0,0,0,0,0,0,21.0631977452695,60.4497691984471,0,34.4926925779493,10.2439617801956,0,5.04389237893534,0,0,320.938249486768,0,0,0,35.5086582262426,0,74.467541805259,0,0,0,0,0,0,0,0,0,0,0,69.183123264832,0,0,0,0,3.30742939241298,0,0,0,0,0,48.9695453161769,0,0,0
"GEL-2453802-12",144.318986434937,48.8431271492202,362.500544894027,0,290.371742740874,0,18.1795303670366,0,29.8646240044671,0,356.264759524925,0,0,0,0,0,0,0,58.4188149806189,0,0,30.7176530186837,0,0,0,27.3491094023462,21.561950286203,0,0,0,0,0,0,0,0,0,0,22.7232016032354,60.5333403283767,0,60.4296395747821,0,0,0,0,0,206.683789847836,0,0,0,0,0,40.0781121927054,0,0,0,27.2424462685309,0,0,0,0,0,0,0,6.75270518460221,0,0,0,0,0,0,2.86853115430656,0,0,0,62.068290420361,0,19.8954553250424,0
"GEL-2453802-13",108.126170505496,55.8827609802426,116.93000781042,0,171.58217988571,0,29.4737662080212,0,21.3287403291676,7.52768488076782,362.594261108827,0,0,0,0,0,0,0,56.8821519208377,12.5358147037149,9.31291060481241,16.0281658485242,8.48156509912169,0,0,73.0955636406172,12.9679506808816,0,0,0,0,0,0,0,0,0,0,10.1116518317242,56.4194154466307,0,47.6588128004165,0,0,36.9319869799795,0,0,196.184711651248,0,0,0,3.56814670666773,0,55.0322789551933,0,0,0,0,0,0,0,0,0,0,0,33.4775878333913,0,0,0,0,0.708563941839311,0,0,4.4638950720475,0,0,7.4487393960665,0,0,0
"GEL-2453802-14",135.725140057025,44.1777965271924,0,0,36.3371326733845,0,56.7190902359525,0,0,0,480.830996873189,0,0.198341488928466,0,8.06091859935167,0,0,38.0937206930732,73.3157097507852,0,0,42.0515120311371,0,2.74100622010781,0,60.3802075070602,0,0,0,0,0,0,0,0,0,0,28.5885843571299,0.831320097955338,58.8829615404327,0,36.6637477223415,0,0,75.836508923934,0,112.124057502227,169.105904830804,0,0,0,90.3576446734081,0,74.398775271365,0,0,0,10.1216334206677,0,0,0,0,0.965697818085139,0,0,50.4395591242776,0,0,0,0,20.966206741626,0,41.6083145845605,68.2671756112735,0,0,0,0,0,0
"GEL-2453802-15",134.804080505043,55.5932014230955,115.862039804174,0,184.367194543173,0,43.8678096053471,0,5.26449819542011,1.28076125605351,476.055291632907,0,0,0,0,0,0,23.3332408416246,63.3596940509707,6.72669467365596,0,6.24353633515257,0,3.5283233094845,0,79.7496900511491,0,0,0,0,0,0,0,0,0,0,14.0820634205177,11.424025248665,56.9990745404882,0,46.2593686373202,0,0,117.642985762048,0,0,154.094249943137,0,0,0,46.2394683011947,0,22.1350577459961,0,1.1683054802859,0,0,8.60011508144335,0,0,0,0,0,0,26.7153508073123,1.05602772713222,0,0,0,35.2169587594677,0,0,0,0,0,0,0,0,0
"GEL-2453837-11",61.8884654326106,261.101552705142,0,3438.6544774407,1690.15787731368,0,0,0,0,0,594.084965200294,0,0,0,0,0,0,14.7731450993643,148.213710838966,0,4.35869371203093,52.7160465720802,0,0,677.201157344858,0,0,166.96260094522,0,0,0,74.7865100582638,98.113604465011,93.0692646183959,0,314.8096725264,0,0,0,352.124549781577,0,0,0,0,0,1102.5590956593,1521.42832150483,0,0,0,17.0280656332038,0,0,71.7578289668414,0,0,90.3462283833332,275.862582875648,3.71523702760029,36.3135293653496,68.0631372755121,0,0,0,0,0,0,0,128.78305615099,0,0,0,109.569161535353,0,8.44855036994339,2330.69903523127,78.6284794264576,0,0
"GEL-2453852-11",563.580426610378,494.187071391463,0,0,615.790653655496,0,133.385143458889,31.5569263016551,0,1.98968059113697,225.18454432989,0,56.7654550481076,13.7041970912769,35.8522011560054,0,0,0,388.870821150051,0,0,0,0,0,222.486858525199,33.6528741556331,0,0,0,0,21.5319597006778,154.030630454576,0,0,0,0,189.235620945517,0,134.660226651974,0,40.5716018857594,0,50.6298784060302,0,0,0,1985.60576799579,0,104.349187075849,0,0,0,0,0,0,0,111.490107599127,0,0,0,0,0,0,0,315.351987816971,0,0,21.0821379983269,20.4849147887904,48.955204955484,0,0,0,0,0,68.2744964598781,0,0,0
"GEL-2453881-11",666.831616443034,26.6940678206194,180.743088076667,0,90.3009834163624,0,55.7100094027859,0,197.918163166121,0,0,0,0,0,0,106.028516844263,0,172.463775603747,44.6036773761604,0,0,0,0,0,0,0,0,64.9800146089413,230.233609154017,0,0,3.77520192286299,4.40136168514844,38.3404752354842,0,0,0,0,0,5.97202007072326,43.2274850847329,0,0,0,0,0,6020.90073999013,62.7005578407808,95.2560420404192,0,275.651282181476,0,0,0,0,0,0,0,0,0,0,0,0,480.186162284615,0,0,0,8.69759271055457,141.046505608505,5.53258674679052,0,0,36.1932564033961,19.0333822705149,1.57362479824431,86.0204899023652,0,0,0
