"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7c","SBS8","SBS9","SBS10a","SBS10d","SBS11","SBS12","SBS13","SBS14","SBS15","SBS16","SBS17","SBS17a","SBS18","SBS19","SBS20","SBS22","SBS23","SBS24","SBS26","SBS28","SBS30","SBS31","SBS32","SBS33","SBS35","SBS38","SBS44","SBS52","SBS53","SBS57","SBS84","SBS87","SBS88","SBS90","SBS92","SBS93","SBS94","SBS95","SBS96","SBS97","SBS98","SBS99","SBS100","SBS101","SBS102","SBS103","SBS104","SBS105","SBS106","SBS107","SBS108","SBS109","SBS110","SBS111","SBS112","SBS113","SBS114","SBS115","SBS116","SBS117","SBS118","SBS119","SBS120","SBS121","SBS122","SBS123","SBS124","SBS125","SBS126","SBS127","SBS128","SBS129","SBS130","SBS131","SBS132","SBS133","SBS134","SBS135","SBS136","SBS137","SBS138","SBS139","SBS140","SBS141","SBS142","SBS143","SBS144","SBS145","SBS146","SBS147","SBS148","SBS149","SBS150","SBS151","SBS152","SBS153","SBS154","SBS155","SBS156","SBS157","SBS158","SBS159","SBS160","SBS161","SBS162","SBS163","SBS164","SBS165","SBS166","SBS167","SBS168","SBS169"
"GEL-2733928-11",216.807681805064,82.4152904075971,0,0,0,0,0,0,2033.39992384211,0,49.0490032767627,16.4789876831746,0,0,144.079274217978,0,0,0,0,0,1199.10689098573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.514479640652,0,0,334.114592627846,0,0,0,203.672194023647,182.231706232774,338.827007983959,0,0,0,0,0,0,17.0499614739878,0,0,0,0,0,703.531611918837,84.5435545543132,0,0,187.753618762203,0,17.2600978221641,0,325.44359620959,0,0,0,0,0,0,51.5839305125483,0,128.291933033393,180.785431241382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8012796695654,0,34.8931101175526,0,139.691768795497,0,0,0,0,0
"GEL-2733981-11",110.89938292771,0,0,0,455.317051222279,0,0,0,0,350.755527338313,73.2728345573917,0,0,0,0,0,7.9900627374249,0,411.368119259146,94.8425990175725,0,0,0,0,0,0,0,0,0,0,22.0134365935044,18.8894140891509,0,0,0,0,0,0,1.3692319161174,0,56.8017932729054,0,0,0,0,0,0,0,0,0,0,4.02237418229477,189.882820978987,65.5583765348362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5294477682786,28.538299243952,0,0,0,0,0,0,0,35.0122111847213,0,0,0,26.4658838187122,38.6096641772388,0,4.89889077222949,0,0,0,0,0,68.0177349887082,0,1.60984967714745,0,0,11.4717487575409,5.4561375992935,4.36686359741974,27.7934068607297,0,52.5941948569648,0,4.45434978956394,0,0,0,0,0,0,0,0,0
"GEL-2734209-11",2209.09589772835,303.76237271747,0,0,0,0,0,0,267.030842126488,0,29.0419287964193,115.777155610897,0,0,380.425980527746,0,0,12.8903312063583,115.304596217983,0,1732.422470603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0424863701252,0,216.637551453547,0,8.18856834014746,12.3852544439898,222.002711217885,0,164.104022840854,0,0,547.388257489904,0,0,0,0,0,0,7.81091848018259,0,0.176004867145114,0,1002.95826891604,279.767736272208,0,0,0,0,0,74.7380051041569,0,0,0,0,0,0,603.23461944811,0,0,0,555.358609031529,0,284.542111211585,0,0,115.216249734078,0,0,0,0,0,0,0,0,135.090576672391,320.370596082968,0,0,0,0,260.699763915273,0,0,0,0,0,120.236204408255,0,0,0,0,78.3917181406529,0,0,330.366312327662,11.5313085381052,0,0,0,0,0,234.442189219866,0,80.045394642135,0
"GEL-2734316-11",150.656607289698,211.485395917432,0,11.5577495368652,531.034134208257,0,0,0,0,0,11.9474976885512,0,0,0,74.0751343418332,0,0,121.13036462796,7.39182038375569,0,0,0,0,0,0,0,0,99.3768814562182,0,0,81.5266312931512,0,0,0,0,38.2552629206683,0,0,0,0,0,5.81755231526365,138.475450502903,0,0,28.1975787347496,0,0,0,0,0,0,0,101.266395038956,0,26.7704771605076,0,1422.65588650632,0,0,0,0,80.3651756233686,0,0,0,0,40.3574135696126,0,0,0,0,0,0,0,1273.7409474062,174.380317307274,0,0,0,0,136.711052489411,0,0,0,0,0,14.5024997553727,0,0,0,28.099146773954,0,0,0,12.7389749040952,18.6594540751529,0,0,0,0,0,0,0,0,0,108.197745172587,358.114283418156,0,5.89061626553792,0,0,0,0,0,0,0,0,0,26.7042693871841
"GEL-2734372-11",44.3651783486148,633.465805858563,0,0,0,0,0,13.7399286766937,12.6260389458542,0,0,0,0,0,2589.82558559185,0,0,97.5444165778822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.922573830306,0,0,39.7571522214436,0,0,0,0,93.711243098802,64.1169423825738,0,0,0,478.788747134341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4546150508656,0,0,0,0,0,14.5706194234383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8780847692727,0,0,0,22.5481771481614,0,148.162503731153,0,0,0,0,279.247204047713,120.977782741456,0,0,0,0,0,0,0,412.667420407207,0,0,18.9241911751351,0
"GEL-2734413-11",805.133366107119,542.25162521397,332.350600583746,0,559.762919158641,0,0,0,0,0,0,0,0,0,168.9226943304,0,0,0,0,0,39.9564666155416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62797911985516,0,0,0,0,0,90.8369674157712,27.1537231609284,35.9020283443964,0,21.9318430321976,0,0,0,0,588.245827880094,0,0,0,0,0,0,572.347782326995,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7465115918244,0,0,0,376.450316662337,0,396.253974992082,0,0,125.327217920688,0,0,0,97.9075861611422,0,0,0,0,33.9814592185074,42.24388145531,0,16.4692767960295,0,0,0,0,0,0,70.9487952958153,0,0,0,0,0,0,0,0,0,284.922288541981,111.584161313491,0,1.49678009313059,0,27.9216722759916,0,0,0,0,0
"GEL-2734541-11",0,49.343802105961,761.552664996271,0,1193.89991378583,0,0,0,1450.10654290856,0,0,0,0,0,101.056237209619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.120077598099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.128208471969,0,0,0,0,0,0,0,0,0,0,0,0,76.0035255973545,0,0,0,1779.02638799352,1008.35290353455,1034.08106497667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9549756649358,122.559644230621,0,44.3187922384909,0,0,0,0,0,0,0,0,0,0,0,0,0,315.825458435466,0,0,0,0,0,0,0,0,0,0,0,217.36216803509,0,0,0
"GEL-2734653-11",3087.220735232,356.859775559165,0,0,0,0,0,29.4482658243781,0,1442.98219573166,0,0,0,0,392.058863104141,0,322.894436593639,0,1158.45656218228,303.152160953277,559.899963500285,0,0,0,0,0,0,3121.00175204189,0,0,0.306163079781486,0,0,0,0,0,0,398.346094177883,0,0,1642.44011626982,247.585009535829,0,6802.29097741433,11.3084052488906,487.033607350117,0,0,415.569876801397,182.017212207952,527.817418917847,0,0,0,0,44.5396095639412,0,367.316851559042,11.9716764180226,0,0,0,0,0,147.147641429433,0,0,0,0,0,0,1035.25783714644,0,0,0,0,0,0,0,98.5291581990405,0,0,0,0,48.9254231446567,0,0,30.5213689643896,0,0,0,0,0,57.5576332451485,0,0,0,0,55.1570085175074,0,0,0,0,0,0,0,0,1140.6263673158,93.6125852563398,0,0,0,273.298220234117,0,0,0,0,0,0,0
"GEL-2734696-11",606.379286014727,0,0,0,666.672136097393,0,0,0,0,0,0,0,0,0,14.0602161249288,0,42.1464866014489,0,0,0,26.3118417420295,0,0,0,0,0,0,0,0,0,0,12.1594174878233,0,0,0,0,43.322038546022,0,0,0,0,0,0,0,0,0,0,0,0,0,190.377605664981,0,0,0,0,0,0,128.953756760483,0,0,0,0,66.3807127796563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03156312189491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6612219951478,0,0,0,0,0,0,163.65246160926,59.7855726954303,0,0,0,0,0,0,0,0,0,0,0
"GEL-2734826-11",1040.97778560682,0,0,0,59.418978149839,0,0,0,0,0,0,0,0,0,0,0,0,0.171319932308953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.301899391101,0,0,0,0,0,0,203.788101523088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.039140338387,0,0,46.5845715151248,0,0,0,0,0,0,0,0,117.112149552372,0,0,0,0,0,60.1347783267103,0,0,0,0,0,0,0,0,0,0,95.9840577722102,0,0,0,0,0,0.18576489472098,0,0,0,33.8912869821784,0,0,0
"GEL-2734834-11",28.8993921367804,0,435.544466762808,0,219.268107294568,0,31.1721429360816,0,1135.18461142685,0,0,0,0,0,0,0,0,0,311.500766227536,27.9367790723929,377.317568221837,8.27849900174929,0,0,0,0,0,0,0,22.8400535836462,0,0,0,1.62655495803933,0,37.391040031032,0,0,0,0,75.686179516899,0,0,0,0,39.2900381015509,0,0,0,0,196.80148525227,0,0,521.894351812144,0,0,0,0,0,0,0,0,51.292279094603,0,0,0,0,0,0,0,0,172.567021412911,281.770116420362,0,0,509.239468377119,0,0,14.4929777433911,0,162.815499043727,0,0,0,0,0,0,0,0,6.9853904319346,0,0,0,0,0,0,0,3.25322461418025,0,0,0,0,0,0,0,33.8639607519527,203.866861982625,0,0,0,0,0,0,0,0,0,52.915883136293,0,0,0
"GEL-2734976-11",0,5572.78663377887,0,0,0,0,0,0,0,0,0,0,0,0,1883.20520936472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0846171204759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.564488364809,0,0,0,0,0,0,402.194751620909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.984335049337,0,0,0,0
"GEL-2735059-11",6404.84487463992,196.319935612622,0,0,0,0,0,25.1441062535653,63.1638512018193,0,2.64779639586847,228.346470301168,0,0,222.770797134276,0,0,0,58.9215611436822,4.82766312520434,2430.50220510223,0,0,0,0,132.825776742444,0,0,0,0,0,0,0,0,0,0,0,303.215955799705,0,0,588.942972826074,7.48114200400864,0,0,0,140.067964169326,0,0,443.219751390223,0,0,0,0,0,0,0,0,1292.30795049718,460.614012665865,0,0,0,66.5959077246648,0,0,0,0,305.595109586941,0,0,107.210499734523,30.4886875707466,0,168.421578347933,0,0,0,684.590194679678,0,0,525.670669031288,0,0,0,0,0,0,0,0,32.0808377696102,0,0,0,234.693861337474,0,0,0,0,0,0,0,0,0,0,0,125.103641696985,0,500.075293908891,2.09511335606504,0,0,0,0,0,0,0,0,302.281381032588,1.32041385827767,0
"GEL-2735059-12",4352.20612378497,194.645032930109,71.5083941603426,0,0,0,0,44.8676324516798,133.872664339698,0,0,212.204114921907,0,0,179.054923409515,0,0,175.587959908282,237.479324102739,0,2253.25429393897,0,0,0,0,104.49989049087,0,0,0,0,0,0,0,0,0,0,0,108.467262531527,0,0,449.85974389185,59.0999429826612,0,38.4928557260515,0,0,0,0,0,0,0,0,0,0,0,0,0,950.590506554323,290.203955186227,0,0,0,0,0,0,0,0,1.14713160862082,0,0,0,178.231408059402,0,0,0,0,0,375.933915422239,0,0,607.518829010608,0,0,0,0,0,0,0,0,549.489953255319,88.5728935463787,0,0,148.100780313142,0,97.7815624192775,0,0,0,0,0,0,0,0,0,64.0952569600367,0,217.652835877703,0,317.42569790818,0,0,0,0,0,0,123.306917309303,0,0,0
"GEL-2735132-11",3626.96400341537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.87880742199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.443675475343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.452466347318,0,0,101.773019670702,0,0,0,0,0,0,0,0,191.565701823345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2735136-11",0,0,76.7597534926073,0,822.817709061702,0,0,0,86.9033892171947,0,0,0,0,0,9.7674280223092,0,0,125.652707659585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.149356600945,0,0,0,0,0,0,0,0,0,0,0,0,0,14.295774439653,100.153487750281,0,0,109.28521771516,0,3.80066501668226,0,0,0,0,0,0,0,0,0,0,0,15.906261257737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4992746976246,66.1028139540344,0,0,0,0,44.6488457549304,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4524372803443,33.4166766486711,0,0,0,53.912694078547,29.4015518599124,10.2648677823231,0,0,0
"GEL-2735151-11",52.1821736120024,0,0,0,624.83291428337,0,0,59.7119962873383,246.321896403896,0,18.8882010657134,0,29.6197265667012,0,204.386187643687,69.0413411877394,0,0,0,0,0,0,0,0,0,0,0,43.1315388594697,0,0,5.26750540284881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.49873082747,64.3884274488955,0,0,0,0,0,1562.88673000247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.37687965566,0,0,0,0,411.431925506286,0,125.895410161303,0,0,0,0,6.593277777747,0,87.8272219371743,0,0,0,0,0,291.00065863732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5656021841923,0,0,0
"GEL-2735225-11",2229.65293306781,0,0,0,0,0,0,348.135952781161,1223.51754607542,0,334.37378702617,387.92014095555,0,0,377.99043703915,0,0,157.40113087471,337.823564225818,114.764115700769,402.257479011507,0,0,0,0,0,0,0,0,0,209.448093683859,2.67817113987769,0,0,0,0,0,0,0,0,0,321.848796171436,0,1258.10250975004,0,0,0,0,187.062959197655,0,1232.19058791207,0,0,0,0,0,0,1934.31390330025,0,0,0,0,0,0,0,0,27.2459999652356,0,0,0,0,134.526757889661,0,0,0,0,0,1522.0231030851,0,0,559.911451743208,0,0,0,0,0,0,2.7599165028925,0,0,7.33912630651413,0,0,251.194058889578,0,292.42433659231,0,0,0,0,0,0,0,0,0,0,0,321.553398462574,0,126.888926802984,256.491357907665,0,0,0,0,0,419.728584227771,0,0,0
"GEL-2735226-11",3716.07364797261,231.49211180473,0,0,0,0,0,0,0,0,0,0,0,0,152.579276281705,0,65.6244643085641,0,0,0,1085.79951583626,0,0,0,0,0,0,0,0,0,50.4359896595466,0,0,0,0,0,0,19.1867676417951,0,0,56.9907634911905,0,0,0,0,32.0307519642883,0,0,91.4499060469536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.680802708737,0,0,0,0,0,0,0,0,0,298.244584098874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.137205985592,83.61284685117,0,0,0,0,0,0,0,0,0,0,0
"GEL-2735394-11",4128.21198827522,196.502028394032,0,0,0,0,0,7.13393415524531,463.360392201456,380.030635213438,0,625.852389021012,0,0,516.028289064108,0,0,241.501972329058,2041.43301119835,0,760.050446771067,0,0,0,0,57.0680708126159,0,0,0,0,0,8.16214099626825,0,0,0,73.7578716872985,0,0,0,0,37.5847346102302,460.068792270045,0,1826.94884584756,0,0,0,0,0,28.8230705177789,0,0,0,0,0,0,0,1168.9850438057,602.319772075866,35.1738116283423,0,0,0,0,0,0,0,428.263521323768,0,0,0,1183.09366915751,0,0,0,400.081549438032,0,54.7130470064139,177.757224170263,0,441.1958335916,0,0,0,0,0,0,0,0,0,0,0,0,89.4287497943742,0,87.18877335554,0,0,0,208.987831268175,0,0,0,0,0,0,0,829.404993938348,0,182.051644141812,0,0,0,0,0,0,0,0,0,0
"GEL-2735541-11",901.015298148612,25.6147598970085,0,0,234.718128452365,0,0,0,0,0,0,0,0,0,48.7107348764732,0,0,0,0,0,351.394293489621,0,0,0,0,0,0,8.51552383014363,0,0,0,21.7398987012213,0,0,0,0,0,0,0,0,38.0105456087554,0,0,0,0,0,0,0,0,0,47.4375605761022,0,0,91.1138434238643,0,0,0,220.032798238802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.470719311582,0,339.52400817274,0,0,0,0,0,0,0,0,0,0,0,0,133.098483925345,0,0,0,0,18.0055882461508,0,0,0,0,0,0,0,0,0,0,0,6.23902891678427,0,0,91.3376705010579,0,0,0,24.4379929875852,0,0,30.1831616635494,0,0
"GEL-2735606-11",2995.64507626144,231.795160158962,0,0,0,0,0,0,0,38.7405395998988,0,0,0,0,499.48404767441,0,0,117.758628166268,0,0,2237.008351849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9217571070583,0,0,0,0,953.102198997486,193.916869518326,0,920.35008052175,0,136.432123327254,0,0,20.9220562743089,0,0,0,0,0,0,0,0,124.373686623704,388.254154634267,0,0,0,0,0,0,0,0,0,0,0,0,610.130252556294,0,0,0,858.269450534853,0,535.215138191275,0,0,511.109034420255,0,0,0,0,0,0,0,0,154.311569456857,317.54673491543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4716152995975,0,0,0,0,0,0,0
"GEL-2735690-11",539.409247684944,121.839318720609,0,0,439.50277384839,0,0,19.8983994253428,0,0,0,0,0,0,17.4845225339158,33.8686974119299,3.20935391974749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4675884619473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0971995172393,0,0,0,0,0,0,0,0,0,6.78289208558473,0,0,0,0,0,0,0,44.0647051586747,0,0,0,0,0,27.906043620178,0,0,0,52.6422021914196,0,0,0,0,0,4.97212051556464,0,0,36.227857453031,0,0,0,0,0,0,0,0,0,33.7525709317087,0,0,0,0,0,0,0,0,0,13.7177838908659,0,0,0,0,0,0,44.5941800002806,0,0,0
"GEL-2735741-11",406.358003526792,0,0,0,137.489672467042,16.3493173707286,22.3605470696677,0,0,2.39435700342652,0,0,0,0,18.3043504562956,0,0,0,0,0,0,0,0,4.46399885504882,0,24.2114011883046,0,0,0,0,26.608560514514,0,0,0,0,54.3862788209054,0,0,0,0,0,0,0,0,0,0,2.22275358313969,0,0,0,65.6291625786279,31.0370159896932,0,26.3800400016708,0,0,0,188.642475425071,0,0,0,0,0,0,0,0,0,105.100109324054,37.0842710462595,0,0,8.3678128553071,0,0,0,0,63.0651154294992,0,0,0,0,0,45.59989319671,0,0,0,0,0,0,72.3617296310626,0,0,0,0,0,0,72.4796076830272,0,0,0,0,0,0,0,0,0,0,0,0,1.40630699222818,25.4433314914773,56.4194438994972,7.60868303804374,0,0,27.9266214720392,0,0,0,31.8685348480257
"GEL-2735966-11",2373.74697185279,37.0240016038713,0,0,0,0,0,0,0,0,200.975928409316,0,0,0,103.339440543126,0,0,60.9551679170963,0,0,1727.85128306399,0,0,0,0,0,0,0,0,0,18.4844433522681,0,0,0,0,0,0,0,0,0,0,44.9055629960318,0,0,0,328.37097430046,0,0,0,0,0,0,0,0,0,0,0,651.566069837067,291.182253780261,2.55467952598466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.952463981814,0,0,0,0,0,0,0,0,151.188460194317,0,0,0,97.6489365536,0,138.029387063328,129.402127290896,0,0,0,0,0,0,0,0,0,0,0,0,0,101.327427943756,0,126.399170519525,0,0,0,0,0,0,0
"GEL-2736076-11",270.083724698158,189.387435628776,843.416720954475,64.8754160830948,615.968314495687,8.61744974438941,0,0,9.7073760191936,0,129.510796041536,75.626291553652,0,0,361.054337267252,0,0,194.340414887895,0,0,1367.77750885888,0,0,0,0,0,0,223.066241110523,0,0,0,0,0,0,110.913066478166,0,0,62.4494620087128,0,0,0,0,0,0,0,14.4434868456531,14.0175742633395,0,0,0,567.244642144218,0,0,79.8889842997422,67.8737622962636,0,0,456.000912564374,0,0,0,0,102.318829351139,0,18.8287870488198,0,0,0,0,0,0,157.134405601441,0,27.2573216982813,0,1368.44293617252,0,0,0,0,308.021945822187,0,0,0,90.945025743312,0,0,0,0,109.186263923444,0,0,0,0.934936011017803,52.8707115090207,0,0,0,0,0,0,0,0,0,0,24.4244370693027,0,882.544293590861,0,0,241.271084211333,0,0,0,0,0,253.596288716335,0,0,0
"GEL-2736124-11",6097.01234000239,283.873526582803,0,0,0,0,0,0,918.0440915158,0,0,304.841359467636,0,0,380.805521826364,0,0,0,745.478908720072,0,5244.04475377231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2031532867532,0,0,0,0,0,498.237474855751,0,503.769383372189,0,0,129.680153341331,0,0,0,1224.8532697487,0,0,153.298634961815,0,0,0,2525.41112625396,497.527100154159,0,0,0,0,0,0,0,0,0,0,0,0,799.294520040883,0,0,0,0,0,1279.23795177281,0,0,453.259569565113,0,256.175392965591,0,0,0,0,0,0,571.12450531495,0,0,0,0,0,797.737211088704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21893194244621,0,0,0,0,0,0,0,0,0
"GEL-2736214-11",1677.08964554287,0,0,0,0,0,0,0,109.707152913316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.58442551315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.786193904597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2736216-11",298.549384142777,3507.74291934348,0,0,0,50.2556579741955,0,0,0,0,0,0,0,0,2052.87525027624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.828812692029,0,0,0,92.4133796138496,0,0,0,0,0,0,0,0,0,0,95.0663584770969,0,0,0,0,0,0,0,0,11.3621913531799,0,0,6.26928941444283,0,0,0,0,0,0,0,0,32.6237319418088,0,0,0,449.026797866236,0,119.348246311412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.648589967787,217.016939913292,169.949698907722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GEL-2736223-11",922.419023734933,0,79.5889265821917,0,544.141496804148,0,9.08797243127034,0,0,0,33.4285497239792,0,6.53002857302246,0,8.16537597233064,8.54555664602587,0,0,0,0,137.872855528415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2938010753803,0,0,0,0,0,0,0,0,0,541.260758307353,0,0,0,0,0,0,117.228918409351,0,0,0,0,59.396808671031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.025397309869,0,0,0,0,0,0,0,0,170.95046006764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.081310349465,0,0,0
"GEL-2736252-11",9.4863436930696,281.051765258949,0,0,0,0,0,0,101.988231392228,0,0,6.47404909866468,0,0,54.7322119593935,0,0,0,15.9075056148972,0,13.9014547998445,11.7159691719126,0,0,23.6978618071396,0,0,0,38.9725101142378,0,0,0,0,0,0,0,15.2043504725985,0,0,0,52.5976855365968,0,0,0,0,31.9448684968888,0,0,0,0,409.423438566881,68.9715332589231,0,153.793079687093,0,0,0,94.1521520401481,0,0,0,0,9.98902225247855,0,11.2916903181165,0,7.1519744896541,0,0,0,0,0,0,0,0,0,0,0,0,1.49077397090863,64.7951840182375,0,0,0,0,36.2253435921826,0,0,0,91.4155655452969,0,0,1.15608373199598,18.1352924986112,0,0,0,0,0,44.0166953666501,0,0,0,0,0,0,0,215.8906180617,0,0,10.9768095679018,0,0,0,0,0,0,0,0,0
"GEL-2736334-11",3106.24058916665,105.111575277212,0,0,0,0,0,0,0,0,0,290.522497671989,0,0,140.794443864108,0,0,76.8283992918242,924.688409215592,0,74.5971325352141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4407798833773,0,0,0,0,117.794015550464,68.7752999645882,0,289.556949121657,0,14.2026261036451,0,0,0,0,0,0,0,0,0,0,0,500.767908734842,405.568284382679,0,0,0,0,0,0,0,28.7472086178312,160.480552432518,0,0,0,220.106088574328,0,0,0,0,0,437.600143652525,0,0,59.3604405501902,0,0,0,15.5405697562157,0,0,0,0,241.758441821919,0,0,0,2.23634254088075,0,84.6745688418903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.15170435422,0,0,0
"GEL-2736958-11",984.894279108171,0,0,0,353.783975925324,0,49.5024438059409,0,0,0,0,0,0,0,0,0,0,0,0,0,233.321735143244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18923788532277,0,0,0,0,0,0,127.313812449489,0,0,0,0,0,0,137.898181100047,40.119493812146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9932801109563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6671775583385,0,0,0,48.5696203600102,0,0,0
"GEL-2737175-11",0,0,0,0,0,36033.2669730251,0,0,0,0,0,0,0,0,0,0,33602.8204192338,0,7926.06622968096,1423.58419955686,0,0,0,0,0,1886.51080030686,12886.8796434319,3198.09304896746,0,0,0,0,0,0,0,0,0,13154.9523336139,0,0,7134.72592198862,1211.65423174319,0,0,0,2095.21135609828,0,7913.54234045711,0,10.2761587840418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.142880134513,0,0,0,0,0,0,0,0,0,0,0,0,1239.95371291299,0,0,0,0,0,1819.17403334703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.269199369451,0,0,0,0,0,0,0,0,0,0,3054.52188563191
"GEL-2737212-11",4284.04093209175,477.76282135473,1034.4300882613,0,0,0,0,317.010684409628,97.9977850817698,894.683177254266,301.20596030598,229.46243054799,0,0,1463.07881967768,0,562.691320936651,0,0,0,801.403371061764,0,0,0,0,0,0,493.507867616974,0,0,0,0,0,42.8046456713816,0,12.9691835559994,0,0,0,0,618.024288228283,299.000069156672,0,2825.46391194899,0,906.460590343889,0,0,0,0,0,0,0,0,0,0,0,1090.28311012568,1024.54760037421,40.5216578282579,0,0,0,0,298.750427442978,0,0,275.156653663641,0,0,0,3285.4119252586,0,0,0,281.506672971499,0,0,451.462090499981,0,0,0,80.7505874710521,0,0,0,0,0,0,0,0,0,0,340.899618824441,0,934.345021493383,0,0,0,534.968716820639,0,0,0,0,0,0,0,1064.47243818716,0,0,0,0,236.651989389089,0,0,0,0,0,0,0
